,molecule_chembl_id,bioactivity_class,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1472,CHEMBL3233697,active,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)CCc2ccccc2)cc1)NO,483.5680000000002,4.425600000000002,4.0,4.0,7.281498311132726
1473,CHEMBL3233698,active,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Cl)cc2)cc1)NO,489.9590000000001,4.760000000000003,4.0,4.0,8.2518119729938
1474,CHEMBL3233699,active,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2Cl)cc1)NO,489.9590000000001,4.760000000000003,4.0,4.0,7.297569463554475
1475,CHEMBL3233700,active,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2cccc(Cl)c2)cc1)NO,489.9590000000001,4.760000000000003,4.0,4.0,6.830031826003108
1476,CHEMBL3233701,active,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Cl)cc2Cl)cc1)NO,524.4040000000002,5.413400000000005,4.0,4.0,6.729321163855293
1477,CHEMBL3233702,active,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Cl)c(Cl)c2)cc1)NO,524.4040000000002,5.413400000000005,4.0,4.0,6.678194516142461
1478,CHEMBL3233703,active,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(F)cc2)cc1)NO,473.50400000000013,4.245700000000002,4.0,4.0,8.173925197299173
1479,CHEMBL3233704,active,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Br)cc2)cc1)NO,534.4100000000002,4.869100000000004,4.0,4.0,7.690369832574101
1480,CHEMBL3233705,active,COc1ccc(C(=O)N[C@H](COc2ccc(/C=C/C(=O)NO)cc2)Cc2c[nH]c3ccccc23)cc1,485.54000000000013,4.1152000000000015,4.0,5.0,8.318758762624412
1481,CHEMBL3233706,active,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NCc2ccccc2)cc1)NO,441.5310000000001,4.466400000000002,4.0,4.0,6.702239488900866
1482,CHEMBL3233707,active,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NCc2ccc(F)cc2)cc1)NO,459.52100000000013,4.605500000000003,4.0,4.0,6.8297382846050425
1483,CHEMBL3233708,active,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NCc2ccc(Cl)cc2)cc1)NO,475.97600000000017,5.119800000000004,4.0,4.0,6.801893001126598
1484,CHEMBL3233709,active,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2)c1)NO,455.51400000000007,4.106600000000001,4.0,4.0,6.356843534380293
1485,CHEMBL3233710,active,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(F)cc2)c1)NO,473.5040000000001,4.245700000000001,4.0,4.0,6.349109922143687
1486,CHEMBL3233711,active,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Cl)cc2)c1)NO,489.9590000000001,4.760000000000003,4.0,4.0,6.410050398674292
1490,CHEMBL3260006,active,COc1ccc(NC(=O)COc2cc(/C=C/C(=O)NO)ccc2OC)cc1,372.37700000000007,2.2398999999999996,3.0,6.0,6.026872146400302
1491,CHEMBL3260007,active,COc1ccc(/C=C/C(=O)NO)cc1OCC(=O)Nc1ccc(Br)cc1,421.247,2.993800000000001,3.0,5.0,6.136677139879544
1492,CHEMBL3260008,active,COc1ccc(/C=C/C(=O)NO)cc1OCC(=O)Nc1ccccc1F,360.341,2.3704,3.0,5.0,6.2441251443275085
1496,CHEMBL3260012,inactive,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1ccc(F)c(Cl)c1,469.9000000000002,4.739300000000003,3.0,5.0,4.177047759452519
1497,CHEMBL3260013,inactive,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1cccc(C(F)(F)F)c1,485.46200000000016,4.965600000000003,3.0,5.0,4.654430243943608
1498,CHEMBL3260014,inactive,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1ccc(Cl)c(Cl)c1,486.35500000000025,5.253600000000003,3.0,5.0,3.6989700043360187
1499,CHEMBL3260015,inactive,COc1ccc(NC(=O)COc2cc(/C=C/C(=O)Nc3ccccc3N)ccc2OC)cc1,447.49100000000016,3.955400000000002,3.0,6.0,4.30715308072277
1500,CHEMBL3260016,inactive,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1ccc(Br)cc1,496.36100000000016,4.7093000000000025,3.0,5.0,3.6989700043360187
1501,CHEMBL3260017,inactive,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1ccccc1F,435.45500000000015,4.085900000000002,3.0,5.0,4.806875401645538
1502,CHEMBL3260018,inactive,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1cccc(F)c1,435.45500000000015,4.085900000000002,3.0,5.0,4.619607839942972
1503,CHEMBL3260019,inactive,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,553.4590000000003,5.984400000000003,3.0,5.0,3.6989700043360187
1504,CHEMBL3260020,inactive,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1cc(Br)cc(C(F)(F)F)c1,564.3580000000003,5.728100000000003,3.0,5.0,3.6989700043360187
1505,CHEMBL3260021,inactive,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1ccc(F)c(Cl)c1,483.92700000000025,5.0477200000000035,3.0,5.0,4.504178246614094
1506,CHEMBL3260022,inactive,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1cccc(C(F)(F)F)c1,499.4890000000002,5.274020000000004,3.0,5.0,3.6989700043360187
1507,CHEMBL3260023,inactive,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1ccc(Cl)c(Cl)c1,500.3820000000003,5.562020000000004,3.0,5.0,3.6989700043360187
1508,CHEMBL3260024,inactive,COc1ccc(NC(=O)COc2cc(/C=C/C(=O)Nc3ccc(C)cc3N)ccc2OC)cc1,461.5180000000002,4.263820000000003,3.0,6.0,3.7835437850842584
1509,CHEMBL3260025,inactive,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1ccc(Br)cc1,510.3880000000002,5.017720000000003,3.0,5.0,4.2347786336950195
1510,CHEMBL3260026,inactive,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1ccccc1F,449.4820000000002,4.394320000000002,3.0,5.0,4.530177984021837
1511,CHEMBL3260027,inactive,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1cccc(F)c1,449.4820000000002,4.394320000000002,3.0,5.0,4.148619332034404
1512,CHEMBL3260028,inactive,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,567.4860000000003,6.292820000000003,3.0,5.0,4.246340352714001
1513,CHEMBL3260029,inactive,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1cc(Br)cc(C(F)(F)F)c1,578.3850000000003,6.036520000000004,3.0,5.0,3.9042380405224995
1514,CHEMBL3262722,active,O=C(/C=C/c1cccc(S(=O)(=O)n2ccc3ccccc32)c1)NO,342.37600000000003,2.3969,2.0,5.0,6.292429823902063
1515,CHEMBL3262723,active,O=C(/C=C/c1cccc(S(=O)(=O)n2ncc3ccccc32)c1)NO,343.36400000000003,1.7919,2.0,6.0,6.638272163982407
1516,CHEMBL3262724,active,O=C(/C=C/c1ccc(S(=O)(=O)n2ncc3ccccc32)cc1)NO,343.36400000000003,1.7919,2.0,6.0,6.301029995663981
1517,CHEMBL3262725,active,O=C(/C=C/c1cccc(S(=O)(=O)n2ccc3ccncc32)c1)NO,343.36400000000003,1.7919,2.0,6.0,6.318758762624412
1518,CHEMBL3262726,active,O=C(/C=C/c1ccc(S(=O)(=O)n2ccc3ccncc32)cc1)NO,343.36400000000003,1.7919,2.0,6.0,6.251811972993799
1519,CHEMBL3262727,active,O=C(/C=C/c1cccc(S(=O)(=O)n2ccc3cccnc32)c1)NO,343.36400000000003,1.7919,2.0,6.0,7.0
1520,CHEMBL3262728,active,O=C(/C=C/c1ccc(S(=O)(=O)n2ccc3cccnc32)cc1)NO,343.36400000000003,1.7919,2.0,6.0,6.619788758288394
1521,CHEMBL3259849,active,O=C(/C=C/c1cccc(S(=O)(=O)N2CCc3cccnc32)c1)NO,345.38,1.3516000000000001,2.0,5.0,6.221848749616356
1522,CHEMBL3262729,active,O=C(/C=C/c1ccc(S(=O)(=O)N2CCc3cccnc32)cc1)NO,345.38,1.3516,2.0,5.0,6.070581074285707
1523,CHEMBL3261742,inactive,C[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccccc2)C1,413.45600000000013,-2.0967999999999947,5.0,7.0,4.0
1524,CHEMBL3261743,inactive,CC(C)[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccccc2)C1,441.51000000000016,-1.460699999999995,5.0,7.0,4.0
1525,CHEMBL3261744,inactive,CC(C)C[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccccc2)C1,455.5370000000001,-1.0705999999999951,5.0,7.0,4.0
1526,CHEMBL3261745,inactive,CC[C@H](C)[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccccc2)C1,455.5370000000001,-1.0705999999999951,5.0,7.0,4.0
1527,CHEMBL3261746,inactive,N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccccc2)C1,489.55400000000014,-0.873999999999995,5.0,7.0,4.0
1528,CHEMBL3261747,inactive,CSCC[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccccc2)C1,473.57700000000017,-1.363599999999995,5.0,8.0,4.0
1529,CHEMBL3261748,inactive,Cc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@H](C)N)C[C@H]2C(=O)NO)cc1,427.4830000000002,-1.7883799999999952,5.0,7.0,4.0
1530,CHEMBL3261749,inactive,Cc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@@H](N)C(C)C)C[C@H]2C(=O)NO)cc1,455.5370000000002,-1.1522799999999949,5.0,7.0,4.0
1531,CHEMBL3261750,inactive,Cc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@@H](N)CC(C)C)C[C@H]2C(=O)NO)cc1,469.56400000000025,-0.7621799999999952,5.0,7.0,4.0
1532,CHEMBL3261751,inactive,CC[C@H](C)[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(C)cc2)C1,469.56400000000014,-0.7621799999999948,5.0,7.0,4.0
1533,CHEMBL3261752,inactive,Cc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@@H](N)Cc3ccccc3)C[C@H]2C(=O)NO)cc1,503.58100000000024,-0.5655799999999955,5.0,7.0,4.0
1534,CHEMBL3261753,inactive,CSCC[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(C)cc2)C1,487.6040000000002,-1.0551799999999947,5.0,8.0,4.0
1535,CHEMBL3261754,inactive,COc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@H](C)N)C[C@H]2C(=O)NO)cc1,443.48200000000014,-2.088199999999995,5.0,8.0,4.0
1536,CHEMBL3261755,inactive,COc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@@H](N)C(C)C)C[C@H]2C(=O)NO)cc1,471.5360000000002,-1.4520999999999948,5.0,8.0,4.0
1537,CHEMBL3261756,inactive,COc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@@H](N)CC(C)C)C[C@H]2C(=O)NO)cc1,485.5630000000002,-1.0619999999999952,5.0,8.0,4.0
1538,CHEMBL3261757,inactive,CC[C@H](C)[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1,485.56300000000016,-1.061999999999995,5.0,8.0,4.0
1539,CHEMBL3261758,inactive,COc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@@H](N)Cc3ccccc3)C[C@H]2C(=O)NO)cc1,519.5800000000003,-0.8653999999999944,5.0,8.0,4.0
1540,CHEMBL3261759,inactive,COc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@@H](N)CCSC)C[C@H]2C(=O)NO)cc1,503.60300000000024,-1.3549999999999947,5.0,9.0,4.0
1541,CHEMBL3261760,inactive,C[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)cc2)C1,447.9010000000002,-1.4433999999999962,5.0,7.0,4.0
1542,CHEMBL3261761,inactive,CC(C)[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)cc2)C1,475.95500000000015,-0.8072999999999959,5.0,7.0,4.0
1543,CHEMBL3261762,inactive,CC(C)C[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)cc2)C1,489.9820000000001,-0.41719999999999624,5.0,7.0,4.0
1544,CHEMBL3261763,inactive,CC[C@H](C)[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)cc2)C1,489.9820000000001,-0.41719999999999624,5.0,7.0,4.0
1545,CHEMBL3261764,inactive,N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)cc2)C1,523.999,-0.22059999999999613,5.0,7.0,4.0
1546,CHEMBL3261765,inactive,CSCC[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)cc2)C1,508.02200000000016,-0.710199999999996,5.0,8.0,4.0
1547,CHEMBL472915,inactive,COc1ccc(/C=C/C(=O)N2C[C@@H](NC(=O)c3cccnc3)C[C@H]2C(=O)NO)cc1OC,440.45600000000013,1.0168999999999997,3.0,7.0,4.0
1548,CHEMBL3286732,active,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CC2)CNC(=O)O3)nc1,449.53600000000034,3.7234000000000025,3.0,7.0,6.3979400086720375
1549,CHEMBL488583,active,CC(=O)SCC(=O)c1ccc(NS(=O)(=O)c2ccc(OCCCN(C)C)cc2)nc1,451.5700000000003,2.675300000000001,1.0,8.0,7.346787486224656
1550,CHEMBL3347686,active,O=C(CSSCC(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,460.2120000000001,5.658600000000003,0.0,4.0,6.8696662315049934
1551,CHEMBL199974,inactive,O=C1/C(=C/c2ccc(O)cc2)Oc2ccccc21,238.242,3.008400000000001,1.0,3.0,4.899629454882437
1553,CHEMBL3355256,inactive,O=C1/C(=C/c2cccc(O)c2O)Oc2ccccc21,254.24099999999999,2.7140000000000013,2.0,4.0,4.730487055782084
1554,CHEMBL593229,inactive,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,286.23900000000003,2.125200000000001,4.0,6.0,4.732828271596986
1555,CHEMBL594859,inactive,COCOc1cc(OCOC)c2c(c1)O/C(=C\c1ccc(OCOC)c(OCOC)c1)C2=O,462.4510000000003,3.233600000000002,0.0,10.0,4.3979400086720375
1556,CHEMBL596482,inactive,COc1ccc(/C=C2\Oc3ccccc3C2=O)cc1OC,282.295,3.320000000000002,0.0,4.0,4.1487416512809245
1557,CHEMBL3354920,active,COc1ccccc1C(=O)N[C@H](COc1cccc(/C=C/C(=O)NO)c1)Cc1c[nH]c2ccccc12,485.5400000000002,4.115200000000002,4.0,5.0,7.414539270491499
1558,CHEMBL3354919,active,COc1cccc(C(=O)N[C@H](COc2cccc(/C=C/C(=O)NO)c2)Cc2c[nH]c3ccccc23)c1,485.54000000000013,4.1152000000000015,4.0,5.0,7.17134010346468
1559,CHEMBL3354918,active,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2cc(Cl)cc(Cl)c2)c1)NO,524.4040000000002,5.413400000000004,4.0,4.0,6.108462542327436
1560,CHEMBL3354917,active,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Cl)cc2Cl)c1)NO,524.4040000000002,5.413400000000004,4.0,4.0,6.586867949565128
1561,CHEMBL3354916,active,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2cccc(Cl)c2)c1)NO,489.9590000000001,4.760000000000003,4.0,4.0,6.446238301609996
1562,CHEMBL3354915,active,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2Cl)c1)NO,489.9590000000001,4.760000000000003,4.0,4.0,7.086716098239582
1563,CHEMBL3354914,active,Cc1ccc(C(=O)N[C@H](COc2cccc(/C=C/C(=O)NO)c2)Cc2c[nH]c3ccccc23)cc1,469.54100000000017,4.415020000000003,4.0,4.0,6.660151216962363
1564,CHEMBL3354913,active,COc1ccc(C(=O)N[C@H](COc2cccc(/C=C/C(=O)NO)c2)Cc2c[nH]c3ccccc23)cc1,485.5400000000002,4.1152000000000015,4.0,5.0,6.718512112059919
1565,CHEMBL3354912,active,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Br)cc2)c1)NO,534.4100000000002,4.869100000000003,4.0,4.0,6.159642940796644
1566,CHEMBL3354911,active,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)CCCc2ccccc2)c1)NO,497.5950000000002,4.815700000000002,4.0,4.0,6.302247725832245
1567,CHEMBL3354910,active,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)CCc2ccccc2)c1)NO,483.56800000000015,4.425600000000002,4.0,4.0,6.33301428167034
1568,CHEMBL3354909,active,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)Cc2ccccc2)c1)NO,469.5410000000001,4.035500000000002,4.0,4.0,6.349012905616555
1569,CHEMBL3354908,active,CC(NC(=O)OC(C)(C)C)C(=O)N[C@H](COc1cccc(/C=C/C(=O)NO)c1)Cc1c[nH]c2ccccc12,522.6020000000001,3.7060000000000013,5.0,6.0,6.064744718215953
1570,CHEMBL3354907,active,CC(C)(C)OC(=O)NCC(=O)N[C@H](COc1cccc(/C=C/C(=O)NO)c1)Cc1c[nH]c2ccccc12,508.57500000000016,3.317500000000001,5.0,6.0,6.0523702526156455
1571,CHEMBL3354906,active,CC(C)(C)OC(=O)N[C@H](COc1cccc(/C=C/C(=O)NO)c1)Cc1c[nH]c2ccccc12,451.52300000000014,4.2013000000000025,4.0,5.0,6.037441264204036
1572,CHEMBL3315350,active,C[C@@H]1NC(=O)[C@H](CCCCCC(=O)[C@@H]2CO2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,512.6070000000003,0.6264000000000043,3.0,6.0,8.193820026016112
1573,CHEMBL3329998,active,O=C(/C=C/c1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1)NO,385.44500000000005,2.2075,4.0,4.0,8.18045606445813
1574,CHEMBL3329999,active,Cn1cc(CCNS(=O)(=O)c2ccc(/C=C/C(=O)NO)cc2)c2ccccc21,399.4720000000001,2.2178999999999993,3.0,5.0,8.244125144327509
1575,CHEMBL3330000,active,O=C(/C=C/c1ccc(S(=O)(=O)N2CCc3c([nH]c4ccccc34)C2)cc1)NO,397.4560000000001,2.4335,3.0,4.0,7.357535479757878
1576,CHEMBL3330001,active,Cc1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccc(C(=O)NO)cc1,373.434,2.11632,4.0,4.0,6.112495225764622
1577,CHEMBL3330002,active,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/CNO)cc1,335.45099999999996,3.800620000000002,4.0,3.0,8.1249387366083
1578,CHEMBL3329997,active,Cc1[nH]c2ccccc2c1CCN(C(C)C)S(=O)(=O)c1ccc(/C=C/C(=O)NO)cc1,441.5530000000001,3.6367200000000013,3.0,4.0,8.036212172654444
1579,CHEMBL3329996,active,CCN(CCc1c(C)[nH]c2ccccc12)S(=O)(=O)c1ccc(/C=C/C(=O)NO)cc1,427.5260000000001,3.2482200000000008,3.0,4.0,7.528708288941061
1580,CHEMBL3329995,active,Cc1[nH]c2ccccc2c1CCN(C)S(=O)(=O)c1ccc(/C=C/C(=O)NO)cc1,413.499,2.8581200000000004,3.0,4.0,7.324221658325915
1581,CHEMBL3329994,active,CCN(CC)CCn1c(C)c(CCNS(=O)(=O)c2ccc(/C=C/C(=O)NO)cc2)c2ccccc21,498.64900000000017,3.331120000000001,3.0,6.0,8.136677139879543
1582,CHEMBL3329992,active,CCn1c(C)c(CCNS(=O)(=O)c2ccc(/C=C/C(=O)NO)cc2)c2ccccc21,427.5260000000001,3.009220000000001,3.0,5.0,8.468521082957745
1583,CHEMBL3329990,active,Cc1c(CCNS(=O)(=O)c2ccc(/C=C/C(=O)NO)cc2)c2ccccc2n1C,413.4990000000001,2.526320000000001,3.0,5.0,8.481486060122112
1584,CHEMBL3329991,active,Cc1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccc(/C=C/C(=O)NO)cc1,399.47200000000004,2.5159200000000004,4.0,4.0,8.55284196865778
1585,CHEMBL3329993,active,Cc1[nH]c2ccccc2c1CCNS(=O)(=O)c1cccc(/C=C/C(=O)NO)c1,399.47200000000004,2.5159199999999995,4.0,4.0,8.102372908709558
1586,CHEMBL3330354,inactive,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(NC(=O)CCCC(=O)NO)[C@@H]5CC[C@]43C)[C@H]12,556.8320000000002,6.549200000000006,4.0,4.0,4.468521082957745
1587,CHEMBL3330356,inactive,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(NC(=O)CCCCCCC(=O)NO)[C@@H]5CC[C@]43C)[C@H]12,598.9130000000002,7.719500000000009,4.0,4.0,4.522878745280337
1588,CHEMBL3330357,inactive,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(NC(=O)CCCCCCCC(=O)NO)[C@@H]5CC[C@]43C)[C@H]12,612.9400000000004,8.10960000000001,4.0,4.0,4.301029995663981
1590,CHEMBL3330359,inactive,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(NC(=O)CCCCC(=O)NO)[C@@H]5CC[C@]43C)[C@H]12,584.8420000000002,6.118300000000006,4.0,5.0,4.376750709602099
1591,CHEMBL3330360,inactive,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(NC(=O)CCCCCCC(=O)NO)[C@@H]5CC[C@]43C)[C@H]12,612.8960000000004,6.898500000000007,4.0,5.0,4.301029995663981
1592,CHEMBL3330361,inactive,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(NC(=O)CCCCCCCC(=O)NO)[C@@H]5CC[C@]43C)[C@H]12,626.9230000000003,7.288600000000008,4.0,5.0,4.318758762624412
1593,CHEMBL3356940,active,CC(=O)SCCCCC[C@H](NC(=O)[C@@H]1CCCC(=O)N1)C(=O)Nc1ccccc1,419.5470000000001,2.6187000000000005,3.0,5.0,7.0
1594,CHEMBL3353926,active,CC(=O)SCCCCC[C@H](NC(=O)[C@H]1CCC(=O)N1)C(=O)Nc1ccccc1,405.52000000000004,2.2285999999999992,3.0,5.0,6.698970004336019
1595,CHEMBL3356948,active,CC(=O)SCCCCC[C@H](NC(=O)[C@@H]1CC(=O)N1)C(=O)Nc1ccccc1,391.49300000000005,1.8384999999999994,3.0,5.0,7.301029995663981
1596,CHEMBL3417195,active,O=C(CCCCCCCC(=O)N1C/C=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,543.6680000000002,5.538300000000004,3.0,7.0,6.476253533188435
1597,CHEMBL3417194,active,O=C(CCCCCCC(=O)N1C/C=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,529.6410000000003,5.148200000000004,3.0,7.0,6.533132379645891
1598,CHEMBL3417193,active,O=C(CCCCC(=O)N1C/C=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,501.58700000000016,4.368000000000002,3.0,7.0,6.39577394691553
1599,CHEMBL3414599,active,O=C(CCCCCCN1C/C=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,501.6310000000002,5.231500000000004,3.0,7.0,6.798602875679548
1600,CHEMBL3417192,active,O=C(CCCCCN1C/C=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,487.6040000000002,4.841400000000003,3.0,7.0,6.910094888560602
1601,CHEMBL3417191,active,O=C(CCCCN1C/C=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,473.57700000000017,4.4513000000000025,3.0,7.0,6.801342913045577
1602,CHEMBL3417190,active,O=C(CCCCCCCC(=O)N1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,543.6680000000002,5.790600000000004,3.0,7.0,6.449771646944906
1603,CHEMBL3417189,active,O=C(CCCCCCC(=O)N1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,529.6410000000003,5.400500000000004,3.0,7.0,6.508638306165727
1604,CHEMBL3417188,active,O=C(CCCCC(=O)N1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,501.58700000000016,4.620300000000002,3.0,7.0,6.071604147743286
1605,CHEMBL3417187,active,O=C(CCCCCCN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,501.6310000000002,5.483800000000004,3.0,7.0,7.060480747381382
1606,CHEMBL3417186,active,O=C(CCCCCN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,487.6040000000002,5.093700000000003,3.0,7.0,6.818156412055227
