molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3217993,Nc1ccccc1NC(=O)c1ccc(COc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,250.0,active
CHEMBL3218000,C#Cc1cccc(Nc2ncnc3ccc(OCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,200.0,active
CHEMBL3218001,C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)Nc5ccccc5N)c4)cc23)c1,7200.0,intermediate
CHEMBL3218002,C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)NO)c4)cc23)c1,6.4,active
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,32000.0,inactive
CHEMBL3233682,Cn1cc(C[C@@H](COc2ccc(/C=C/C(=O)NO)cc2)NC(=O)OC(C)(C)C)c2ccccc21,600.1,active
CHEMBL3233681,CC(C)(C)OC(=O)N[C@H](COc1ccc(/C=C/C(=O)NO)cc1)Cc1c[nH]c2ccccc12,530.7,active
CHEMBL3233683,CC(C)(C)OC(=O)NCC(=O)N[C@H](COc1ccc(/C=C/C(=O)NO)cc1)Cc1c[nH]c2ccccc12,96.6,active
CHEMBL3233684,CSCC[C@@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](COc1ccc(/C=C/C(=O)NO)cc1)Cc1c[nH]c2ccccc12,255.1,active
CHEMBL3233685,CC(C)(C)OC(=O)N[C@H](CO)C(=O)N[C@H](COc1ccc(/C=C/C(=O)NO)cc1)Cc1c[nH]c2ccccc12,97.6,active
CHEMBL3233686,CC(O)[C@@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](COc1ccc(/C=C/C(=O)NO)cc1)Cc1c[nH]c2ccccc12,84.3,active
CHEMBL3233687,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2)cc1)NO,10.5,active
CHEMBL3233688,Cc1ccc(S(=O)(=O)N[C@H](COc2ccc(/C=C/C(=O)NO)cc2)Cc2c[nH]c3ccccc23)cc1,636.9,active
CHEMBL3233689,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(-c3ccccc3)cc2)cc1)NO,1703.4,intermediate
CHEMBL3233690,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NS(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1)NO,5000.0,intermediate
CHEMBL3233691,CCC(CC)C(=O)N[C@H](COc1ccc(/C=C/C(=O)NO)cc1)Cc1c[nH]c2ccccc12,130.3,active
CHEMBL3233692,CCCC(CCC)C(=O)N[C@H](COc1ccc(/C=C/C(=O)NO)cc1)Cc1c[nH]c2ccccc12,977.8,active
CHEMBL3233693,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2O)cc1)NO,20.8,active
CHEMBL3233694,Cc1cccc(Nc2ccccc2C(=O)N[C@H](COc2ccc(/C=C/C(=O)NO)cc2)Cc2c[nH]c3ccccc23)c1C,673.69,active
CHEMBL3233019,CC(C)Cc1ccc(C(C)C(=O)N[C@H](COc2ccc(/C=C/C(=O)NO)cc2)Cc2c[nH]c3ccccc23)cc1,1043.1,intermediate
CHEMBL3233695,COc1ccc2cc([C@H](C)C(=O)N[C@H](COc3ccc(/C=C/C(=O)NO)cc3)Cc3c[nH]c4ccccc34)ccc2c1,5000.0,intermediate
CHEMBL3233696,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)Cc2ccccc2)cc1)NO,23.2,active
CHEMBL3233697,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)CCc2ccccc2)cc1)NO,52.3,active
CHEMBL3233698,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Cl)cc2)cc1)NO,5.6,active
CHEMBL3233699,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2Cl)cc1)NO,50.4,active
CHEMBL3233700,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2cccc(Cl)c2)cc1)NO,147.9,active
CHEMBL3233701,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Cl)cc2Cl)cc1)NO,186.5,active
CHEMBL3233702,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Cl)c(Cl)c2)cc1)NO,209.8,active
CHEMBL3233703,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(F)cc2)cc1)NO,6.7,active
CHEMBL3233704,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Br)cc2)cc1)NO,20.4,active
CHEMBL3233705,COc1ccc(C(=O)N[C@H](COc2ccc(/C=C/C(=O)NO)cc2)Cc2c[nH]c3ccccc23)cc1,4.8,active
CHEMBL3233706,Cl.O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NCc2ccccc2)cc1)NO,198.5,active
CHEMBL3233707,Cl.O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NCc2ccc(F)cc2)cc1)NO,148.0,active
CHEMBL3233708,Cl.O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NCc2ccc(Cl)cc2)cc1)NO,157.8,active
CHEMBL3233709,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2)c1)NO,439.7,active
CHEMBL3233710,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(F)cc2)c1)NO,447.6,active
CHEMBL3233711,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Cl)cc2)c1)NO,389.0,active
CHEMBL3260003,COc1ccc(/C=C/C(=O)NO)cc1OCC(=O)Nc1ccc(F)c(Cl)c1,5820.0,intermediate
CHEMBL3260004,COc1ccc(/C=C/C(=O)NO)cc1OCC(=O)Nc1cccc(C(F)(F)F)c1,2960.0,intermediate
CHEMBL3260005,COc1ccc(/C=C/C(=O)NO)cc1OCC(=O)Nc1ccc(Cl)c(Cl)c1,1370.0,intermediate
CHEMBL3260006,COc1ccc(NC(=O)COc2cc(/C=C/C(=O)NO)ccc2OC)cc1,940.0,active
CHEMBL3260007,COc1ccc(/C=C/C(=O)NO)cc1OCC(=O)Nc1ccc(Br)cc1,730.0,active
CHEMBL3260008,COc1ccc(/C=C/C(=O)NO)cc1OCC(=O)Nc1ccccc1F,570.0,active
CHEMBL3260009,COc1ccc(/C=C/C(=O)NO)cc1OCC(=O)Nc1cccc(F)c1,2810.0,intermediate
CHEMBL3260010,COc1ccc(/C=C/C(=O)NO)cc1OCC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,4910.0,intermediate
CHEMBL3260011,COc1ccc(/C=C/C(=O)NO)cc1OCC(=O)Nc1cc(Br)cc(C(F)(F)F)c1,9040.0,intermediate
CHEMBL3260012,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1ccc(F)c(Cl)c1,66520.0,inactive
CHEMBL3260013,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1cccc(C(F)(F)F)c1,22160.0,inactive
CHEMBL3260014,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1ccc(Cl)c(Cl)c1,200000.0,inactive
CHEMBL3260015,COc1ccc(NC(=O)COc2cc(/C=C/C(=O)Nc3ccccc3N)ccc2OC)cc1,49300.0,inactive
CHEMBL3260016,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1ccc(Br)cc1,200000.0,inactive
CHEMBL3260017,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1ccccc1F,15600.0,inactive
CHEMBL3260018,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1cccc(F)c1,24010.0,inactive
CHEMBL3260019,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,200000.0,inactive
CHEMBL3260020,COc1ccc(/C=C/C(=O)Nc2ccccc2N)cc1OCC(=O)Nc1cc(Br)cc(C(F)(F)F)c1,200000.0,inactive
CHEMBL3260021,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1ccc(F)c(Cl)c1,31320.0,inactive
CHEMBL3260022,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1cccc(C(F)(F)F)c1,200000.0,inactive
CHEMBL3260023,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1ccc(Cl)c(Cl)c1,200000.0,inactive
CHEMBL3260024,COc1ccc(NC(=O)COc2cc(/C=C/C(=O)Nc3ccc(C)cc3N)ccc2OC)cc1,164610.0,inactive
CHEMBL3260025,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1ccc(Br)cc1,58240.0,inactive
CHEMBL3260026,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1ccccc1F,29500.0,inactive
CHEMBL3260027,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1cccc(F)c1,71020.0,inactive
CHEMBL3260028,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,56710.0,inactive
CHEMBL3260029,COc1ccc(/C=C/C(=O)Nc2ccc(C)cc2N)cc1OCC(=O)Nc1cc(Br)cc(C(F)(F)F)c1,124670.0,inactive
CHEMBL3262722,O=C(/C=C/c1cccc(S(=O)(=O)n2ccc3ccccc32)c1)NO,510.0,active
CHEMBL3262723,O=C(/C=C/c1cccc(S(=O)(=O)n2ncc3ccccc32)c1)NO,230.0,active
CHEMBL3262724,O=C(/C=C/c1ccc(S(=O)(=O)n2ncc3ccccc32)cc1)NO,500.0,active
CHEMBL3262725,O=C(/C=C/c1cccc(S(=O)(=O)n2ccc3ccncc32)c1)NO,480.0,active
CHEMBL3262726,O=C(/C=C/c1ccc(S(=O)(=O)n2ccc3ccncc32)cc1)NO,560.0,active
CHEMBL3262727,O=C(/C=C/c1cccc(S(=O)(=O)n2ccc3cccnc32)c1)NO,100.0,active
CHEMBL3262728,O=C(/C=C/c1ccc(S(=O)(=O)n2ccc3cccnc32)cc1)NO,240.0,active
CHEMBL3259849,O=C(/C=C/c1cccc(S(=O)(=O)N2CCc3cccnc32)c1)NO,600.0,active
CHEMBL3262729,O=C(/C=C/c1ccc(S(=O)(=O)N2CCc3cccnc32)cc1)NO,850.0,active
CHEMBL3261742,C[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccccc2)C1.Cl,100000.0,inactive
CHEMBL3261743,CC(C)[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccccc2)C1.Cl,100000.0,inactive
CHEMBL3261744,CC(C)C[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccccc2)C1.Cl,100000.0,inactive
CHEMBL3261745,CC[C@H](C)[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccccc2)C1.Cl,100000.0,inactive
CHEMBL3261746,Cl.N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccccc2)C1,100000.0,inactive
CHEMBL3261747,CSCC[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccccc2)C1.Cl,100000.0,inactive
CHEMBL3261748,Cc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@H](C)N)C[C@H]2C(=O)NO)cc1.Cl,100000.0,inactive
CHEMBL3261749,Cc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@@H](N)C(C)C)C[C@H]2C(=O)NO)cc1.Cl,100000.0,inactive
CHEMBL3261750,Cc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@@H](N)CC(C)C)C[C@H]2C(=O)NO)cc1.Cl,100000.0,inactive
CHEMBL3261751,CC[C@H](C)[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(C)cc2)C1.Cl,100000.0,inactive
CHEMBL3261752,Cc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@@H](N)Cc3ccccc3)C[C@H]2C(=O)NO)cc1.Cl,100000.0,inactive
CHEMBL3261753,CSCC[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(C)cc2)C1.Cl,100000.0,inactive
CHEMBL3261754,COc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@H](C)N)C[C@H]2C(=O)NO)cc1.Cl,100000.0,inactive
CHEMBL3261755,COc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@@H](N)C(C)C)C[C@H]2C(=O)NO)cc1.Cl,100000.0,inactive
CHEMBL3261756,COc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@@H](N)CC(C)C)C[C@H]2C(=O)NO)cc1.Cl,100000.0,inactive
CHEMBL3261757,CC[C@H](C)[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1.Cl,100000.0,inactive
CHEMBL3261758,COc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@@H](N)Cc3ccccc3)C[C@H]2C(=O)NO)cc1.Cl,100000.0,inactive
CHEMBL3261759,COc1ccc(S(=O)(=O)N2C[C@@H](NC(=O)CNC(=O)[C@@H](N)CCSC)C[C@H]2C(=O)NO)cc1.Cl,100000.0,inactive
CHEMBL3261760,C[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)cc2)C1.Cl,100000.0,inactive
CHEMBL3261761,CC(C)[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)cc2)C1.Cl,100000.0,inactive
CHEMBL3261762,CC(C)C[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)cc2)C1.Cl,100000.0,inactive
CHEMBL3261763,CC[C@H](C)[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)cc2)C1.Cl,100000.0,inactive
CHEMBL3261764,Cl.N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)cc2)C1,100000.0,inactive
CHEMBL3261765,CSCC[C@H](N)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)cc2)C1.Cl,100000.0,inactive
CHEMBL472915,COc1ccc(/C=C/C(=O)N2C[C@@H](NC(=O)c3cccnc3)C[C@H]2C(=O)NO)cc1OC,100000.0,inactive
CHEMBL3286732,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CC2)CNC(=O)O3)nc1,400.0,active
CHEMBL488583,CC(=O)SCC(=O)c1ccc(NS(=O)(=O)c2ccc(OCCCN(C)C)cc2)nc1,45.0,active
CHEMBL3347686,O=C(CSSCC(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,135.0,active
CHEMBL199974,O=C1/C(=C/c2ccc(O)cc2)Oc2ccccc21,12600.0,inactive
CHEMBL1478023,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2ccccc21,8200.0,intermediate
CHEMBL3355256,O=C1/C(=C/c2cccc(O)c2O)Oc2ccccc21,18600.0,inactive
CHEMBL593229,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,18500.0,inactive
CHEMBL594859,COCOc1cc(OCOC)c2c(c1)O/C(=C\c1ccc(OCOC)c(OCOC)c1)C2=O,40000.0,inactive
CHEMBL596482,COc1ccc(/C=C2\Oc3ccccc3C2=O)cc1OC,71000.0,inactive
CHEMBL3354920,COc1ccccc1C(=O)N[C@H](COc1cccc(/C=C/C(=O)NO)c1)Cc1c[nH]c2ccccc12,38.5,active
CHEMBL3354919,COc1cccc(C(=O)N[C@H](COc2cccc(/C=C/C(=O)NO)c2)Cc2c[nH]c3ccccc23)c1,67.4,active
CHEMBL3354918,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2cc(Cl)cc(Cl)c2)c1)NO,779.0,active
CHEMBL3354917,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Cl)cc2Cl)c1)NO,258.9,active
CHEMBL3354916,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2cccc(Cl)c2)c1)NO,357.9,active
CHEMBL3354915,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2Cl)c1)NO,81.9,active
CHEMBL3354914,Cc1ccc(C(=O)N[C@H](COc2cccc(/C=C/C(=O)NO)c2)Cc2c[nH]c3ccccc23)cc1,218.7,active
CHEMBL3354913,COc1ccc(C(=O)N[C@H](COc2cccc(/C=C/C(=O)NO)c2)Cc2c[nH]c3ccccc23)cc1,191.2,active
CHEMBL3354912,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Br)cc2)c1)NO,692.4,active
CHEMBL3354911,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)CCCc2ccccc2)c1)NO,498.6,active
CHEMBL3354910,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)CCc2ccccc2)c1)NO,464.5,active
CHEMBL3354909,O=C(/C=C/c1cccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)Cc2ccccc2)c1)NO,447.7,active
CHEMBL3354908,CC(NC(=O)OC(C)(C)C)C(=O)N[C@H](COc1cccc(/C=C/C(=O)NO)c1)Cc1c[nH]c2ccccc12,861.5,active
CHEMBL3354907,CC(C)(C)OC(=O)NCC(=O)N[C@H](COc1cccc(/C=C/C(=O)NO)c1)Cc1c[nH]c2ccccc12,886.4,active
CHEMBL3354906,CC(C)(C)OC(=O)N[C@H](COc1cccc(/C=C/C(=O)NO)c1)Cc1c[nH]c2ccccc12,917.4,active
CHEMBL3315350,C[C@@H]1NC(=O)[C@H](CCCCCC(=O)[C@@H]2CO2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,6.4,active
CHEMBL3329998,O=C(/C=C/c1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1)NO,6.6,active
CHEMBL3329999,Cn1cc(CCNS(=O)(=O)c2ccc(/C=C/C(=O)NO)cc2)c2ccccc21,5.7,active
CHEMBL3330000,O=C(/C=C/c1ccc(S(=O)(=O)N2CCc3c([nH]c4ccccc34)C2)cc1)NO,43.9,active
CHEMBL3330001,Cc1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccc(C(=O)NO)cc1,771.8,active
CHEMBL3330002,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/CNO)cc1.Cl,7.5,active
CHEMBL3329997,Cc1[nH]c2ccccc2c1CCN(C(C)C)S(=O)(=O)c1ccc(/C=C/C(=O)NO)cc1,9.2,active
CHEMBL3329996,CCN(CCc1c(C)[nH]c2ccccc12)S(=O)(=O)c1ccc(/C=C/C(=O)NO)cc1,29.6,active
CHEMBL3329995,Cc1[nH]c2ccccc2c1CCN(C)S(=O)(=O)c1ccc(/C=C/C(=O)NO)cc1,47.4,active
CHEMBL3329994,CCN(CC)CCn1c(C)c(CCNS(=O)(=O)c2ccc(/C=C/C(=O)NO)cc2)c2ccccc21,7.3,active
CHEMBL3329992,CCn1c(C)c(CCNS(=O)(=O)c2ccc(/C=C/C(=O)NO)cc2)c2ccccc21,3.4,active
CHEMBL3329990,Cc1c(CCNS(=O)(=O)c2ccc(/C=C/C(=O)NO)cc2)c2ccccc2n1C,3.3,active
CHEMBL3329991,Cc1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccc(/C=C/C(=O)NO)cc1,2.8,active
CHEMBL3329993,Cc1[nH]c2ccccc2c1CCNS(=O)(=O)c1cccc(/C=C/C(=O)NO)c1,7.9,active
CHEMBL3330354,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(NC(=O)CCCC(=O)NO)[C@@H]5CC[C@]43C)[C@H]12,34000.0,inactive
CHEMBL3330356,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(NC(=O)CCCCCCC(=O)NO)[C@@H]5CC[C@]43C)[C@H]12,30000.0,inactive
CHEMBL3330357,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(NC(=O)CCCCCCCC(=O)NO)[C@@H]5CC[C@]43C)[C@H]12,50000.0,inactive
CHEMBL3330358,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(NC(=O)CCCC(=O)NO)[C@@H]5CC[C@]43C)[C@H]12,6000.0,intermediate
CHEMBL3330359,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(NC(=O)CCCCC(=O)NO)[C@@H]5CC[C@]43C)[C@H]12,42000.0,inactive
CHEMBL3330360,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(NC(=O)CCCCCCC(=O)NO)[C@@H]5CC[C@]43C)[C@H]12,50000.0,inactive
CHEMBL3330361,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(NC(=O)CCCCCCCC(=O)NO)[C@@H]5CC[C@]43C)[C@H]12,48000.0,inactive
CHEMBL3356940,CC(=O)SCCCCC[C@H](NC(=O)[C@@H]1CCCC(=O)N1)C(=O)Nc1ccccc1,100.0,active
CHEMBL3353926,CC(=O)SCCCCC[C@H](NC(=O)[C@H]1CCC(=O)N1)C(=O)Nc1ccccc1,200.0,active
CHEMBL3356948,CC(=O)SCCCCC[C@H](NC(=O)[C@@H]1CC(=O)N1)C(=O)Nc1ccccc1,50.0,active
CHEMBL3417195,O=C(CCCCCCCC(=O)N1C/C=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,334.0,active
CHEMBL3417194,O=C(CCCCCCC(=O)N1C/C=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,293.0,active
CHEMBL3417193,O=C(CCCCC(=O)N1C/C=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,402.0,active
CHEMBL3414599,O=C(CCCCCCN1C/C=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,159.0,active
CHEMBL3417192,O=C(CCCCCN1C/C=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,123.0,active
CHEMBL3417191,O=C(CCCCN1C/C=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,158.0,active
CHEMBL3417190,O=C(CCCCCCCC(=O)N1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,355.0,active
CHEMBL3417189,O=C(CCCCCCC(=O)N1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,310.0,active
CHEMBL3417188,O=C(CCCCC(=O)N1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,848.0,active
CHEMBL3417187,O=C(CCCCCCN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,87.0,active
CHEMBL3417186,O=C(CCCCCN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,152.0,active
CHEMBL3417185,O=C(CCCCN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,251.0,active
CHEMBL3427656,CCOc1ccc(CCn2cccc(/C=C/C(=O)NO)c2=O)cc1,70.0,active
CHEMBL3427655,CCOc1cccc(CCn2cccc(/C=C/C(=O)NO)c2=O)c1,120.0,active
CHEMBL3427654,CCOc1ccccc1CCn1cccc(/C=C/C(=O)NO)c1=O,320.0,active
CHEMBL3427653,COc1cccc(CCn2cccc(/C=C/C(=O)NO)c2=O)c1,70.0,active
CHEMBL3427652,CC(C)(C)c1ccc(CCn2cccc(/C=C/C(=O)NO)c2=O)cc1,110.0,active
CHEMBL3427651,CCc1ccc(CCn2cccc(/C=C/C(=O)NO)c2=O)cc1,70.0,active
CHEMBL3427650,O=C(/C=C/c1cccn(CCc2ccc(Br)cc2)c1=O)NO,360.0,active
CHEMBL3427649,O=C(/C=C/c1cccn(CCc2cccc(Br)c2)c1=O)NO,160.0,active
CHEMBL3427648,O=C(/C=C/c1cccn(Cc2ccc3ccccc3n2)c1=O)NO,30.0,active
CHEMBL3427647,O=C(/C=C/c1cccn(Cc2ccncc2)c1=O)NO,420.0,active
CHEMBL3427646,O=C(/C=C/c1cccn(Cc2cccnc2)c1=O)NO,300.0,active
CHEMBL3427645,O=C(/C=C/c1cccn(Cc2ccccn2)c1=O)NO,460.0,active
CHEMBL3427644,COc1ccc(Cn2cccc(/C=C/C(=O)NO)c2=O)cc1,380.0,active
CHEMBL3427643,COc1cccc(Cn2cccc(/C=C/C(=O)NO)c2=O)c1,150.0,active
CHEMBL3427642,CC(C)(C)c1ccc(Cn2cccc(/C=C/C(=O)NO)c2=O)cc1,90.0,active
CHEMBL3427641,CCc1ccc(Cn2cccc(/C=C/C(=O)NO)c2=O)cc1,100.0,active
CHEMBL3427640,CCc1ccccc1Cn1cccc(/C=C/C(=O)NO)c1=O,230.0,active
CHEMBL3427639,O=C(/C=C/c1cccn(Cc2ccc(Br)cc2)c1=O)NO,100.0,active
CHEMBL3427638,O=C(/C=C/c1cccn(Cc2cccc(Br)c2)c1=O)NO,380.0,active
CHEMBL3427637,O=C(/C=C/c1cccn(Cc2ccccc2Br)c1=O)NO,190.0,active
CHEMBL3427657,O=C(/C=C/c1cccn(CCc2ccccn2)c1=O)NO,3940.0,intermediate
CHEMBL3427658,O=C(/C=C/c1cccn(CCc2ccncc2)c1=O)NO,10000.0,inactive
CHEMBL3427659,O=C(/C=C/c1cccn(CCCc2ccccc2Br)c1=O)NO,480.0,active
